city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Jamnagar,153,PM2.5,13,25,60,88,402,33,0,0,0,0
Erode,65,PM2.5,4,4,17,29,462,24,1,46,0,0
Doha,156,PM2.5,40,7,64,124,138,11,0,0,0,0
Pachuca de Soto,51,PM2.5,33,0,11,25,123,23,0,0,0,0
Haimen,63,PM2.5,22,5,18,28,524,8,0,0,0,0
Chiclayo,30,PM2.5,28,1,7,13,73,1,0,0,0,0
Wuhai,92,PM2.5,37,2,35,129,430,11,0,0,0,0
Hegang,35,PM2.5,33,3,8,15,276,2,0,0,0,0
Sanya,31,O3,36,1,7,9,171,12,1,2,0,0
Be'er Sheva,98,PM2.5,10,1,44,77,476,16,2,20,1,0
Durango,45,O3,53,1,4,6,111,1,0,0,0,0
Bokaro Steel City,166,PM2.5,9,5,83,83,11,0,0,40,0,0
Wroclaw,89,PM2.5,10,3,33,57,248,31,1,22,0,0
Miluo,82,PM2.5,1,1,29,36,1331,45,0,7,2,0
Venezia,51,PM2.5,15,0,15,48,153,33,0,20,0,0
Jambi,32,PM2.5,13,2,8,12,154,4,0,0,0,0
Safaqis,77,SO2,7,57,17,35,172,35,0,0,0,0
Duesseldorf,99,PM2.5,0,1,36,82,418,28,71,5,0,0
Belfast,63,PM2.5,19,1,21,37,535,19,3,3,0,0
Stuttgart,60,PM2.5,2,1,16,43,393,44,45,12,0,0
Verona,39,PM2.5,31,0,10,25,153,26,3,10,0,0
Raurkela,142,PM2.5,12,20,62,89,786,24,0,0,0,0
Jubayl,100,PM2.5,42,10,28,76,148,5,0,0,0,0
Riga,69,PM2.5,15,1,19,23,146,45,0,0,0,0
Kolhapur,144,PM2.5,10,2,52,84,567,34,11,18,0,0
Bacolod,52,PM2.5,23,0,12,33,91,9,0,0,0,0
Seregno,51,PM2.5,2,1,13,17,729,13,0,7,2,0
Ulyanovsk,60,PM2.5,31,2,15,15,130,11,0,0,0,0
Al-Ain,151,PM2.5,7,5,51,90,239,47,0,0,0,0
Bari,54,PM2.5,12,1,12,15,399,12,0,1,1,0
Yulin Guangxi,57,PM2.5,25,3,13,25,186,3,1,6,0,0
Ajmer,108,PM10,2,6,33,157,649,33,3,43,4,0
Kuching,53,PM2.5,18,1,13,18,235,3,0,0,0,0
Geneva,65,PM2.5,9,0,18,15,99,13,1,1,0,0
Enshi,41,PM2.5,31,0,10,23,90,33,6,15,0,0
Anshun,41,PM2.5,31,0,10,27,100,35,4,13,0,0
Colombo,61,PM2.5,46,1,20,31,136,22,0,0,0,0
Sihui,51,PM2.5,52,0,12,17,259,3,0,0,0,0
Hanzhong,51,PM2.5,52,0,12,17,259,3,0,0,0,0
Ujjain,129,PM2.5,14,2,45,162,877,31,11,20,1,0
Gothenburg,71,PM2.5,8,0,21,48,130,28,0,0,0,0
Jinzhong,64,PM2.5,17,3,18,31,683,22,0,0,0,0
Patiala,181,PM2.5,6,2,114,206,1625,21,37608,31,5098,0
Bilaspur,164,PM2.5,12,4,73,214,510,8,9,25,4,0
Louisville,53,PM2.5,27,1,14,39,318,31,0,0,0,0
San Jose del Monte,53,PM2.5,27,1,14,39,318,31,0,0,0,0
Kryvyi Rih,92,PM2.5,9,13,21,29,419,17,0,0,0,0
Yaroslavl,56,PM2.5,27,2,13,28,140,19,0,0,0,0
Brighton,97,PM2.5,0,1,37,45,464,29,55,67,0,0
Feira De Santana,31,O3,25,1,6,11,144,5,0,0,0,0
Comilla,182,PM2.5,1,9,102,121,732,6,2,15,0,0
Tlaxcala,34,O3,38,1,6,8,179,4,0,0,0,0
Siping,34,O3,38,1,6,8,179,4,0,0,0,0
Sanhe,52,PM2.5,30,0,10,31,56,33,5,13,0,0
Mathura,174,PM2.5,2,3,94,150,1716,12,45,96,0,0
Xinmi,96,PM2.5,7,8,27,56,814,23,0,0,0,0
Skopje,74,PM2.5,12,5,22,24,314,8,0,0,0,0
Makhachkala,39,PM2.5,13,0,8,11,128,12,0,0,0,0
Shishi,82,PM2.5,18,3,26,41,473,9,1,6,0,0
Fuqing,82,PM2.5,18,3,26,41,473,9,1,6,0,0
Sanliurfa,152,PM2.5,20,11,56,101,1380,20,0,0,0,0
Leipzig,45,PM2.5,1,1,9,17,231,24,12,5,1,0
Agartala,176,PM2.5,1,9,84,138,742,17,2,16,0,0
Xiantao,77,PM2.5,9,3,23,64,411,25,0,0,0,0
Yichun Heilongjiang,77,PM2.5,9,3,23,64,411,25,0,0,0,0
Imphal,94,PM2.5,6,9,30,62,328,8,2,5,0,0
Daye,22,O3,29,0,5,14,173,10,0,0,0,0
Cenxi,66,PM2.5,3,2,18,29,387,5,0,0,0,0
Kingston,24,O3,25,0,5,18,128,10,0,0,0,0
Sangli,149,PM2.5,9,3,55,83,501,25,8,16,0,0
Cuiaba,54,PM2.5,12,0,15,22,204,22,0,0,0,0
Malaga,49,PM2.5,30,1,12,26,427,23,7,21,0,0
Ibague,55,PM2.5,19,1,17,17,237,11,0,0,0,0
Dortmund,90,PM2.5,2,2,33,50,526,30,45,5,0,0
Kagoshima,27,O3,31,1,7,8,100,9,6,15,0,30
Cabimas,46,PM2.5,46,4,12,19,211,9,0,0,0,0
Qitaihe,27,PM2.5,12,0,6,6,128,9,0,0,0,0
Milwaukee,54,PM2.5,31,1,14,51,236,21,1,0,0,0
Catania,46,PM2.5,21,3,12,13,1193,28,0,0,6,0
Samut Sakhon,153,PM2.5,18,6,57,77,770,37,0,0,0,0
Likasi,153,PM2.5,18,6,57,77,770,37,0,0,0,0
Shuozhou,37,PM2.5,28,1,8,27,122,18,2,7,0,0
Tonghua,37,PM2.5,28,1,8,27,122,18,2,7,0,0
Djibouti,37,PM2.5,28,1,8,27,122,18,2,7,0,0
Essen,88,PM2.5,0,1,32,36,467,27,52,0,0,0
Toulon,49,PM2.5,37,0,9,20,255,11,0,8,3,0
Dresden,33,PM2.5,8,0,8,13,338,5,12,10,1,0
Juiz De Fora,82,O3,61,4,18,26,216,9,0,0,0,0
Bouake,82,O3,61,4,18,26,216,9,0,0,0,0
Pereira,70,PM2.5,13,0,22,34,196,19,0,0,0,0
Udaipur,134,PM2.5,7,4,38,79,96,12,7,32,1,0
Sanmenxia,124,PM2.5,1,4,37,97,684,22,0,0,0,0
Vellore,64,PM2.5,9,4,21,33,471,5,5,12,0,0
Dongyang,24,PM2.5,28,0,6,8,210,3,0,0,0,0
Thoothukkudi,65,PM2.5,15,3,21,21,308,8,3,10,2,0
Bloemfontein,60,PM10,19,1,3,66,61,0,0,0,0,0
Xinyi,65,PM2.5,23,2,16,59,202,16,1,14,0,0
Udon Thani,28,O3,28,1,4,18,296,1,0,0,0,0
Jalgaon,166,PM2.5,4,34,98,140,675,27,16,61,0,0
Hebi,79,PM2.5,1,3,22,102,873,26,0,0,0,0
Zaoyang,101,PM2.5,19,6,36,76,478,14,0,0,0,0
Yiyang Hunan,166,PM2.5,22,7,79,152,456,14,7,20,3,0
Gaya,171,PM2.5,3,8,84,143,1275,61,15,76,1,0
Baltimore,54,PM2.5,33,0,14,27,191,34,1,9,0,0
Tirunelveli,69,PM2.5,16,3,22,22,379,7,3,11,2,0
Zhaodong,34,PM2.5,24,3,8,14,504,6,0,0,0,0
Dengfeng,101,PM2.5,13,3,37,76,471,22,0,0,0,0
Matamoros,101,PM2.5,13,3,37,76,471,22,0,0,0,0
Kitchener,35,PM2.5,29,0,8,27,285,24,20,42,0,0
Poza Rica de Hidalgo,41,PM2.5,21,4,12,21,174,10,0,0,0,0
Oujda,32,O3,34,1,3,3,106,1,0,0,0,0
Santa Fe,25,O3,17,0,6,8,154,8,0,0,0,0
Orenburg,56,PM2.5,26,1,15,34,126,22,0,0,0,0
Cangzhou,127,PM2.5,3,5,49,88,672,29,0,0,0,0
Jiaozhou,94,PM2.5,31,0,35,66,358,23,1,6,0,0
Weinan,107,PM2.5,2,5,41,118,701,27,0,0,0,0
Anyang,111,PM2.5,2,1,34,55,649,23,0,0,0,0
Kota Kinabalu,26,PM2.5,17,1,7,10,147,3,0,0,0,0
Basel,66,PM2.5,2,0,20,23,183,19,0,13,0,0
Gomel,47,PM2.5,17,1,11,13,146,3,0,0,0,0
Albuquerque,70,PM10,31,1,12,92,118,18,2,10,0,0
Gaozhou,74,PM2.5,19,10,23,45,476,8,0,0,0,0
Feicheng,58,PM2.5,30,1,14,30,222,19,0,6,0,0
Meknes,29,O3,32,1,5,8,112,2,0,0,0,0
Panipat,215,PM2.5,18,5,165,248,1929,17,13,27,12,0
Kahramanmaras,176,PM2.5,8,13,108,145,3107,89,0,0,0,0
Irbid,90,PM2.5,30,1,27,48,429,11,5,16,1,0
Arak,57,PM2.5,10,5,15,28,204,5,2,8,1,0
Tepic,34,O3,32,1,6,9,140,3,0,0,0,0
Chiang Rai,103,PM2.5,30,0,38,65,288,16,0,0,0,0
Guangyuan,129,PM2.5,1,0,49,66,781,12,0,0,0,0
Leicester,72,PM2.5,5,2,26,26,270,30,34,57,0,0
Tongchuan,100,PM2.5,2,2,32,54,431,24,0,0,0,0
Khamis Mushayt,97,PM2.5,34,1,36,65,91,8,0,0,0,0
Tucson,58,PM10,36,1,15,70,144,19,1,0,0,0
Imus,58,PM10,36,1,15,70,144,19,1,0,0,0
Villavicencio,87,PM2.5,17,1,32,32,177,12,0,0,0,0
Sakarya,125,PM2.5,7,24,46,69,1502,25,0,0,0,0
Shouguang,116,PM2.5,10,4,38,72,851,23,0,0,0,0
Utrecht,71,PM2.5,2,0,24,31,451,24,50,0,0,0
Rajahmundry,65,PM2.5,12,1,20,32,74,13,2,8,1,0
Larkana,169,PM2.5,12,4,96,142,608,9,0,0,0,0
Basilan City,35,PM2.5,26,0,10,14,98,0,0,0,0,0
Valledupar,56,PM2.5,20,0,16,24,188,13,0,0,0,0
Chaoyang,106,PM2.5,3,4,40,74,1025,16,0,0,0,0
Sukkur,162,PM2.5,20,4,80,118,569,8,0,0,0,0
Rayong,54,PM2.5,27,1,12,47,320,18,0,0,0,0
Kerman,78,PM2.5,21,0,27,55,505,23,7,18,0,179
Yongkang,82,PM2.5,14,2,27,63,300,25,1,18,0,0
Edinburgh,30,O3,29,1,2,4,173,9,1,10,0,0
Haining,26,O3,28,0,4,9,220,6,2,8,0,0
San Juan,26,O3,26,0,4,21,76,0,0,0,0,0
Ryazan,56,PM2.5,21,7,13,22,160,17,0,0,0,0
Vilnius,77,PM2.5,6,4,24,28,147,25,0,23,0,0
Taishan,63,PM2.5,34,1,18,43,123,9,1,6,0,0
Calamba,17,O3,17,0,4,7,135,7,0,0,0,0
Mesa,17,O3,17,0,4,7,135,7,0,0,0,0
Hannover,52,PM2.5,8,0,13,20,293,8,11,10,0,0
Fresno,52,PM2.5,8,0,13,20,293,8,11,10,0,0
Chuzhou,98,PM2.5,3,5,36,83,391,21,0,0,0,0
Pingdu,38,PM2.5,28,0,9,25,121,25,5,15,0,0
Qingzhou,85,PM2.5,11,4,23,46,334,14,2,17,0,0
Longkou,111,PM2.5,4,3,42,78,741,22,0,0,0,0
Naberezhnye Tchelny,29,PM2.5,32,1,6,11,126,8,0,0,0,0
Astrakhan,36,PM2.5,21,0,9,11,116,9,0,0,0,0
Santa Marta,56,PM2.5,37,1,16,24,111,6,0,0,0,0
Ambon,11,PM2.5,13,0,3,5,90,0,0,0,0,0
Bellary,58,PM2.5,21,7,11,25,644,4,34,47,1,0
Pietermaritzburg,56,PM2.5,16,2,15,23,101,9,0,0,0,0
Rustenburg,81,PM10,28,0,11,145,365,15,1,15,1,0
Heyuan,106,PM2.5,10,2,41,80,280,36,1,13,0,0
Yanshi,101,NO2,58,3,22,27,2338,102,0,0,8,0
Al-Raqqa,90,PM2.5,32,25,31,87,161,12,0,0,0,0
Surakarta,101,PM2.5,12,1,26,52,541,24,0,0,0,0
Dali,39,PM2.5,17,2,9,12,323,8,1,14,0,0
Sheikhupura,180,PM2.5,24,2,108,171,972,22,9,31,2,0
Changning,35,PM2.5,31,1,9,14,134,2,0,0,0,0
Grenoble,98,PM2.5,6,1,43,60,261,26,0,3,0,0
Puerto Vallarta,33,O3,36,1,6,9,122,1,0,0,0,0
Balashikha,53,PM2.5,2,1,11,21,320,37,27,0,0,0
Angeles City,42,PM2.5,26,0,7,11,239,4,0,0,0,0
Hosur,63,PM2.5,7,2,16,31,537,17,2,16,1,0
Poznan,96,PM2.5,8,5,38,39,452,20,0,11,0,0
Gongyi,50,NO2,28,0,12,46,119,53,5,14,0,0
Van,136,PM2.5,15,11,50,118,743,35,0,0,0,0
Gaoyou,106,PM2.5,2,5,40,93,920,32,0,0,0,0
Shizuishan,129,PM2.5,27,11,48,137,530,20,0,0,0,0
Ar-Rusayfah,103,PM2.5,0,43,36,95,176,55,0,0,0,0
Vale do Aco,74,PM2.5,14,6,28,33,913,45,0,0,0,0
Cuautla Morelos,46,O3,46,1,9,13,290,8,0,0,0,0
Sacramento,46,O3,46,1,9,13,290,8,0,0,0,0
Kalasin,51,PM2.5,26,2,12,18,300,2,0,0,0,0
Shangyu,27,PM2.5,28,1,6,17,263,17,1,6,0,0
Atlanta,47,PM2.5,27,3,12,29,386,27,13,27,0,0
Al-Mahallah al-Kubra,121,PM2.5,21,12,39,119,179,37,0,0,0,0
Loum,37,PM2.5,30,0,9,20,202,26,4,14,0,0
Laixi,35,PM2.5,10,1,9,12,151,8,0,0,0,0
Kakinada,52,PM2.5,11,2,12,28,84,6,2,8,1,0
Rupganj,229,PM2.5,2,8,145,145,577,9,1,10,0,0
Penza,25,PM2.5,31,2,3,4,128,1,0,0,0,0
Utsunomiya,47,PM2.5,11,0,13,41,294,41,1,13,0,150
Porto Velho,34,PM2.5,7,1,10,15,199,9,0,0,0,0
Davanagere,61,PM2.5,12,3,16,35,479,6,17,30,0,0
Qianjiang,81,PM2.5,13,4,26,61,484,21,0,0,0,0
Chuxiong,48,PM2.5,6,2,9,12,699,9,0,0,0,0
Songyuan,68,PM2.5,13,3,21,33,460,5,0,0,0,0
Duisburg,89,PM2.5,0,1,31,43,1107,21,55,0,0,0
Nakhon Pathom,98,PM2.5,18,3,34,62,564,28,0,0,0,0
Muzaffarpur,273,PM2.5,4,1,223,301,1510,43,3,30,5,0
Mataram,42,PM2.5,34,0,7,11,200,2,0,0,0,0
Changge,107,PM2.5,12,5,38,81,505,21,0,0,0,0
Kirov,43,PM2.5,37,0,11,24,116,27,0,0,0,0
Kuantan,20,PM2.5,14,0,4,5,109,1,0,0,0,0
Ziyang,80,PM2.5,4,2,25,47,489,13,0,0,0,0
Xingning,65,PM2.5,9,3,19,39,459,13,0,0,0,0
Kandahar,26,PM2.5,29,0,7,19,202,17,3,15,0,0
Nurenberg,60,PM2.5,2,2,17,44,521,17,69,0,0,0
London CA,28,O3,33,1,1,8,312,11,24,47,0,0
Luoyang,153,PM2.5,5,2,65,144,597,42,0,0,0,0
Bhopal,173,PM2.5,34,7,80,195,857,45,2,18,0,0
San Juan,23,O3,30,0,4,10,77,0,0,0,0,0
Tangerang,66,PM2.5,9,2,18,56,675,22,0,0,0,0
Baku,42,PM2.5,32,1,10,15,166,4,0,0,0,0
Medan,113,PM2.5,2,1,39,56,1048,16,0,0,0,0
Belem,54,PM2.5,26,1,15,24,113,20,0,0,0,0
Sendai,32,O3,35,0,2,2,200,3,1,4,0,50
Houston,98,PM10,37,0,16,138,277,24,2,19,0,0
Manaus,58,PM2.5,20,1,16,28,146,15,0,0,0,0
Barranquilla,38,PM2.5,40,0,8,12,135,1,0,0,0,0
Maracaibo,58,PM2.5,35,12,16,25,285,14,0,0,0,0
Gujranwala,179,PM2.5,19,7,107,172,1051,19,5,36,1,0
Rawalpindi,154,PM2.5,10,5,59,89,1647,44,0,0,0,0
Peshawar,154,PM2.5,11,2,59,87,1919,28,0,0,0,0
Taoyuan,56,PM2.5,41,2,14,27,93,10,1,4,0,0
Agra,190,PM2.5,4,15,141,291,4177,26,124,206,2,0
Hohhot,147,PM2.5,3,7,42,90,1452,31,0,0,0,0
Baotou,123,PM2.5,2,9,47,114,2242,38,0,0,0,0
Vadodara,108,PM2.5,9,1,37,73,1743,17,13,43,5,0
Kannur,129,PM2.5,9,1,49,95,790,25,7,22,0,0
Liuzhou,22,O3,31,3,5,10,144,6,2,8,0,0
Visakhapatnam,54,PM2.5,7,6,13,29,477,13,4,17,1,0
Xuzhou,94,PM2.5,23,2,32,69,192,20,1,7,0,0
Daegu,31,O3,43,2,6,12,305,6,0,2,0,0
Naples,64,PM2.5,15,1,12,22,642,49,0,0,1,0
Amman,84,PM10,34,2,21,128,425,26,18,39,1,0
Tijuana,102,PM2.5,10,0,37,40,966,55,66,101,0,0
Nashik,131,PM2.5,15,0,52,68,480,26,2,10,1,0
Grande Vitoria,30,PM2.5,19,1,7,12,288,16,10,25,1,0
Vijayawada,57,PM2.5,1,4,11,22,788,9,2,11,1,0
Brussels,77,PM2.5,1,1,26,37,500,16,43,10,1,0
Mecca,112,PM2.5,0,46,50,122,181,78,0,0,0,0
Hiroshima,112,PM2.5,0,46,50,122,181,78,0,0,0,0
Perth,15,PM2.5,13,1,2,3,66,2,0,0,0,0
Multan,153,PM2.5,22,9,60,92,374,8,0,0,0,0
Yangzhou,135,PM2.5,1,5,47,131,778,50,0,0,0,0
Minsk,28,PM2.5,23,1,6,10,151,5,0,0,0,0
Bursa,166,PM2.5,2,4,83,84,3045,32,0,0,0,0
Baoding,56,PM2.5,31,0,15,30,153,16,2,6,0,0
Putian,22,O3,26,0,5,9,76,0,0,0,0,0
Taizhou Zhejiang,22,O3,26,0,5,9,76,0,0,0,0,0
Vienna,67,PM2.5,5,0,23,37,259,29,0,17,1,0
Kollam,104,PM2.5,5,1,35,38,870,16,5,35,1,0
Valencia,61,PM2.5,25,1,19,24,205,28,4,17,0,0
Rajkot,128,PM2.5,30,1,48,77,327,14,0,0,0,0
Haikou,56,PM2.5,38,4,17,34,417,3,0,0,0,0
Baixada Santista,107,PM10,51,2,17,165,525,46,0,0,1,0
Yancheng Jiangsu,91,PM2.5,26,2,30,77,334,31,1,16,0,0
Daqing,34,PM2.5,26,1,8,19,241,3,0,0,0,0
Rabat,35,O3,37,1,7,13,125,4,0,0,0,0
West Yorkshire,78,PM2.5,6,1,31,31,220,54,69,105,0,0
Semarang,94,PM2.5,19,0,26,45,561,39,0,0,0,0
Quito,29,PM2.5,33,0,6,8,235,7,0,0,0,0
Panama City,29,PM2.5,33,0,6,8,235,7,0,0,0,0
Hyderabad,154,PM2.5,6,2,65,198,937,36,11,26,4,0
Ludhiana,312,PM10,7,4,211,376,1951,64,88,174,3,0
La Paz,35,O3,44,0,4,10,102,0,0,0,0,0
Lianyungang,118,PM2.5,14,18,49,71,413,30,0,0,0,0
Davao City,62,PM2.5,21,0,16,30,98,4,0,0,0,0
Leon de los Aldamas,45,PM2.5,46,1,13,13,140,1,0,0,0,0
Zhuhai,62,PM2.5,3,0,20,36,395,21,6,14,0,100
Turin,88,PM2.5,9,1,32,56,524,55,13,5,1,0
Bucharest,60,PM2.5,12,3,16,20,218,23,15,0,1,0
Adana,148,PM2.5,19,4,61,118,751,42,0,0,0,0
Warsaw,84,PM2.5,7,0,28,35,485,24,0,22,1,0
Hamburg,55,PM2.5,15,1,13,37,229,30,11,33,0,0
Datong,47,PM2.5,30,1,15,23,239,11,0,8,0,0
Budapest,87,PM2.5,6,1,28,43,247,38,0,24,0,0
Madurai,125,PM2.5,8,3,44,50,992,16,2,20,0,0
Quanzhou,81,PM2.5,25,2,26,43,349,9,1,8,0,0
Palembang,92,PM2.5,11,1,32,51,322,29,0,0,0,0
Santa Cruz,53,NO2,18,1,13,41,726,56,39,61,0,0
Gaziantep,151,PM2.5,19,10,59,96,1153,48,0,0,0,0
Sharjah,109,PM2.5,21,6,38,75,355,60,0,0,0,0
Phoenix,76,PM10,21,1,19,100,336,47,50,0,0,0
Lyon,70,PM2.5,4,1,20,41,181,37,13,5,0,0
Meerut,441,PM10,15,7,219,584,1717,64,129,175,1,0
Jiangmen,81,PM2.5,16,3,23,59,359,23,0,0,0,0
Can Tho,117,PM2.5,18,3,52,61,526,10,0,0,0,0
Raipur,164,PM2.5,3,27,86,122,1095,38,0,0,0,0
Varanasi,180,PM2.5,2,5,99,173,1760,37,38,115,0,0
Xiangyang,106,PM2.5,21,7,37,65,518,15,0,0,0,0
Glasgow,29,O3,27,1,3,7,152,10,1,11,0,0
Shiraz,36,PM2.5,31,0,9,34,177,18,9,24,0,0
La Laguna,17,O3,15,0,4,6,107,9,0,0,0,0
Cixi,115,PM2.5,1,3,40,75,938,27,0,0,0,0
Stockholm,70,PM2.5,17,0,23,36,409,28,0,0,0,0
Anshan,70,PM2.5,17,0,23,36,409,28,0,0,0,0
Auckland,36,PM2.5,18,2,9,33,59,13,0,0,0,0
Jamshedpur,178,PM2.5,12,17,108,124,1376,18,4,36,1,0
Yinchuan,129,PM2.5,2,3,49,138,1343,37,0,0,0,0
Jilin,129,PM2.5,2,3,49,138,1343,37,0,0,0,0
Srinagar,74,PM2.5,32,2,21,30,385,4,0,0,0,0
Batam,62,PM2.5,16,13,16,16,308,20,0,0,0,0
Ulaanbaatar,192,PM2.5,17,27,35,35,260,23,0,0,0,0
Marseille,73,PM2.5,18,0,21,26,366,26,0,40,3,0
Makassar,41,PM2.5,26,2,8,12,301,3,0,0,0,0
Yichang,101,PM2.5,5,2,31,57,428,10,0,0,0,0
Aurangabad,130,PM2.5,5,14,54,61,768,9,2,5,5,0
Qinhuangdao,149,PM2.5,16,3,61,91,326,9,11,20,2,0
Philadelphia,58,PM2.5,30,1,14,30,222,19,0,6,0,0
Cordoba,21,PM2.5,12,0,6,8,113,2,0,0,0,0
Qiqihaer,24,O3,26,8,4,15,206,4,0,0,0,0
Xining,37,PM2.5,10,0,11,17,171,15,0,0,0,0
Karaj,24,O3,28,0,4,8,134,7,4,14,0,0
San Antonio,24,O3,28,0,4,8,134,7,4,14,0,0
Calgary,38,PM2.5,25,0,10,27,398,23,2,11,0,0
Hengyang,106,PM2.5,1,4,39,61,393,20,0,0,0,0
Daejon,36,O3,38,0,6,12,115,8,0,1,0,0
Monrovia,49,PM10,37,1,11,56,267,29,3,19,0,50
Tiruppur,51,PM2.5,1,4,9,17,532,29,1,56,0,0
Rosario,58,PM2.5,12,3,18,28,215,21,0,0,0,0
Munich,50,PM2.5,2,1,13,16,219,7,9,0,0,0
Gaoxiong,102,PM2.5,12,2,39,91,546,38,2,25,0,0
Ciudad Juarez,134,O3,62,3,11,19,171,10,0,0,0,0
Anyang,111,PM2.5,2,1,34,55,649,23,0,0,0,0
Kananga,34,PM2.5,25,1,7,29,85,17,0,0,0,0
Gwangju,36,PM2.5,21,3,8,14,443,25,0,0,0,0
Suqian,103,PM2.5,3,4,31,65,421,31,0,0,0,0
Jining Shandong,107,PM2.5,26,1,41,86,281,38,0,14,0,0
Medina,174,PM10,38,2,51,285,122,2,0,0,0,0
Yekaterinburg,49,PM2.5,35,1,12,24,118,30,0,0,0,0
Abu Dhabi,87,PM2.5,54,2,25,53,134,13,0,0,0,0
Jodhpur,80,PM2.5,0,0,0,0,0,0,0,0,0,0
Grande Sao Luis,37,PM2.5,26,1,9,13,95,2,0,0,0,0
Edmonton,46,PM2.5,14,0,10,20,399,21,4,10,2,0
Natal,66,PM2.5,17,0,19,42,89,11,0,0,0,0
Tegucigalpa,66,PM2.5,17,0,19,42,89,11,0,0,0,0
Ranchi,160,PM2.5,13,11,77,79,243,12,0,40,0,0
Kathmandu,167,PM2.5,9,4,87,247,1106,10,10,24,3,0
Jabalpur,177,PM2.5,15,8,99,152,603,23,3,26,0,0
Zhangjiakou,70,PM2.5,19,3,23,62,525,10,0,0,0,0
Huainan,38,PM2.5,28,0,9,20,133,29,4,14,0,0
Asansol,155,PM2.5,43,2,60,118,502,14,11,40,4,0
Chaozhou,113,PM2.5,13,2,38,87,276,19,1,10,0,0
Kota,176,PM2.5,3,4,112,137,859,19,11,31,3,0
San Diego,54,PM2.5,36,0,13,39,396,27,6,20,0,0
Kharkiv,81,PM2.5,17,2,27,34,190,25,0,0,0,0
San Jose,81,PM2.5,17,2,27,34,190,25,0,0,0,0
Chon Buri,42,PM2.5,29,2,7,11,349,4,0,0,0,0
Allahabad,184,PM2.5,15,6,126,204,2498,42,48,80,0,0
Gwalior,167,PM2.5,4,3,76,76,442,2,2,3,0,0
Ottawa,37,PM2.5,25,0,8,19,160,15,0,0,0,0
Zurich,46,PM2.5,6,0,12,15,141,9,5,8,0,0
Belgrade,73,PM2.5,5,10,24,31,390,19,0,0,0,0
Amritsar,173,PM2.5,23,8,82,192,542,22,5,28,1,0
Joao Pessoa,40,PM2.5,19,0,9,17,80,0,0,0,0,0
Yiwu,42,PM2.5,28,0,10,33,156,31,3,14,0,0
Queretaro,67,PM2.5,55,8,20,60,1089,8,0,0,0,0
Taian Shandong,65,PM2.5,33,3,19,63,146,16,2,12,0,0
Copenhagen,58,PM2.5,22,0,15,27,199,19,25,20,0,0
Konya,175,PM2.5,20,5,100,100,830,27,0,0,0,0
Bucaramanga,40,PM2.5,17,0,12,17,332,15,0,0,0,0
Dhanbad,159,PM2.5,8,5,67,67,14,0,0,39,0,0
Weihai,66,PM2.5,18,4,23,46,436,13,0,0,0,0
Dallas,52,PM2.5,40,0,13,43,103,17,0,4,0,0
Ganzhou,67,PM2.5,3,2,18,55,696,12,0,0,0,0
Adelaide,38,NO2,9,0,7,35,97,41,0,0,0,0
Hai Phong,59,PM2.5,25,7,14,22,269,7,0,0,0,0
Mombasa,46,PM2.5,15,1,13,21,91,2,0,0,0,0
Taizhong,99,PM2.5,8,2,33,58,290,35,1,14,0,0
Maceio,57,PM2.5,20,0,15,48,80,9,0,0,0,0
Suweon,35,O3,27,2,10,19,526,31,0,0,0,0
Samut Prakan,83,PM2.5,21,6,17,25,667,14,0,0,0,0
Joinville,60,PM2.5,28,1,16,26,107,25,0,0,0,0
Jiaxing,108,PM2.5,2,4,43,94,773,37,0,0,0,0
Kaifeng,120,PM2.5,3,3,38,80,532,33,0,0,0,0
Helsinki,51,PM2.5,26,1,11,17,142,15,0,0,0,0
Porto,72,PM2.5,4,0,20,44,309,22,0,0,0,0
Zhanjiang,79,PM2.5,23,8,25,43,521,8,0,0,0,0
Zunyi,73,PM2.5,7,5,20,27,411,9,0,0,0,0
Rizhao,115,PM2.5,2,3,40,85,962,31,0,0,0,0
Prague,75,PM2.5,5,1,28,30,314,32,16,31,0,0
Dongying,112,PM2.5,2,5,41,80,982,29,0,0,0,0
Qom,86,PM2.5,30,1,24,49,436,11,4,16,1,0
Mianyang Sichuan,87,PM2.5,30,2,28,51,179,30,2,11,0,0
Nanchong,114,PM2.5,12,1,40,59,453,8,0,0,0,0
Fushun Liaoning,114,PM2.5,12,1,40,59,453,8,0,0,0,0
Antalya,99,PM2.5,10,2,39,45,507,41,0,0,0,0
Bareilly,190,PM2.5,23,10,137,218,1062,26,8,27,0,0
Sofia,54,PM2.5,15,5,12,27,634,14,3,0,0,0
Luoyang,153,PM2.5,5,2,65,144,597,42,0,0,0,0
Bhopal,173,PM2.5,34,7,80,195,857,45,2,18,0,0
San Juan,23,O3,30,0,4,10,77,0,0,0,0,0
Tangerang,66,PM2.5,9,2,18,56,675,22,0,0,0,0
Baku,42,PM2.5,32,1,10,15,166,4,0,0,0,0
Medan,113,PM2.5,2,1,39,56,1048,16,0,0,0,0
Belem,54,PM2.5,26,1,15,24,113,20,0,0,0,0
Sendai,32,O3,35,0,2,2,200,3,1,4,0,50
Houston,98,PM10,37,0,16,138,277,24,2,19,0,0
Manaus,58,PM2.5,20,1,16,28,146,15,0,0,0,0
Barranquilla,38,PM2.5,40,0,8,12,135,1,0,0,0,0
